PurchaseOrderID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,SupplierID,ProductID,WarehouseID,OrderQty,UnitPriceEUR,POValueEUR,Status,DelayDays,Confirmed
PO4500000859,2025-03-25,2025-04-12,2025-04-09,SUP013,MAT100107,WH03,571,32.7,18671.7,Delivered,0,Yes
PO4500000860,2025-12-28,2026-01-08,2026-01-21,SUP004,MAT100108,WH03,386,351.14,135540.04,Late,13,Yes
PO4500000861,2026-04-19,2026-04-30,2026-04-28,SUP004,MAT100096,WH01,475,13.38,6355.5,Delivered,0,Yes
PO4500000862,2026-01-02,2026-02-04,2026-02-05,SUP022,MAT100029,WH01,330,728.53,240414.9,Delivered,1,Yes
PO4500000863,2025-02-07,2025-02-16,2025-02-17,SUP012,MAT100106,WH03,234,11.39,2665.26,Delivered,1,Yes
PO4500000864,2026-05-28,2026-06-04,2026-06-05,SUP009,MAT100073,WH03,218,595.56,129832.08,Delivered,1,Yes
PO4500000865,2025-06-29,2025-08-05,2025-08-03,SUP019,MAT100120,WH03,86,119.05,10238.3,Delivered,0,Yes
PO4500000866,2025-10-08,2025-10-17,2025-10-14,SUP017,MAT100088,WH03,565,554.94,313541.1,Delivered,0,Yes
PO4500000867,2026-03-14,2026-04-16,2026-04-13,SUP001,MAT100053,WH02,350,392.13,137245.5,Delivered,0,Yes
PO4500000868,2026-04-23,2026-05-02,2026-05-03,SUP017,MAT100029,WH01,64,796.0,50944.0,Delivered,1,Yes
PO4500000869,2026-04-05,2026-04-16,2026-04-16,SUP014,MAT100113,WH03,219,304.56,66698.64,Delivered,0,Yes
PO4500000870,2025-08-20,2025-08-23,2025-09-06,SUP024,MAT100026,WH01,96,825.71,79268.16,Late,14,Yes
PO4500000871,2025-04-10,2025-04-22,2025-04-22,SUP003,MAT100081,WH02,44,535.32,23554.08,Delivered,0,Yes
PO4500000872,2025-04-21,2025-05-06,2025-05-05,SUP008,MAT100067,WH01,75,740.36,55527.0,Delivered,0,Yes
PO4500000873,2026-03-26,2026-04-29,2026-04-29,SUP020,MAT100008,WH01,147,81.55,11987.85,Delivered,0,Yes
PO4500000874,2025-03-08,2025-04-09,2025-04-06,SUP023,MAT100079,WH03,472,54.04,25506.88,Delivered,0,Yes
PO4500000875,2025-02-27,2025-03-10,2025-03-09,SUP004,MAT100080,WH02,410,364.51,149449.1,Delivered,0,Yes
PO4500000876,2025-01-11,2025-02-14,2025-02-14,SUP020,MAT100080,WH01,458,792.54,362983.32,Delivered,0,Yes
PO4500000877,2025-01-27,2025-03-01,2025-02-28,SUP022,MAT100002,WH03,217,101.67,22062.39,Delivered,0,Yes
PO4500000878,2025-07-18,2025-08-24,2025-08-29,SUP019,MAT100054,WH02,541,234.38,126799.58,Late,5,Yes
PO4500000879,2025-07-10,2025-07-28,2025-07-25,SUP015,MAT100075,WH02,81,119.27,9660.87,Delivered,0,Yes
PO4500000880,2026-01-02,2026-02-04,2026-02-05,SUP021,MAT100040,WH03,169,136.93,23141.17,Delivered,1,Yes
PO4500000881,2025-01-09,2025-01-18,2025-01-16,SUP012,MAT100105,WH03,78,217.46,16961.88,Delivered,0,Yes
PO4500000882,2025-12-19,2025-12-30,2025-12-28,SUP014,MAT100044,WH01,226,707.81,159965.06,Delivered,0,Yes
PO4500000883,2026-04-24,2026-05-26,2026-05-25,SUP023,MAT100079,WH02,599,866.94,519297.06,Delivered,0,Yes
PO4500000884,2025-04-18,2025-05-01,2025-04-28,SUP006,MAT100001,WH03,527,201.37,106121.99,Delivered,0,Yes
PO4500000885,2026-04-23,2026-05-08,2026-05-06,SUP008,MAT100105,WH02,512,662.45,339174.4,Delivered,0,Yes
PO4500000886,2025-07-30,2025-08-17,2025-08-14,SUP013,MAT100046,WH01,391,13.85,5415.35,Delivered,0,Yes
PO4500000887,2025-10-25,2025-11-26,2025-11-27,SUP005,MAT100004,WH01,388,44.29,17184.52,Delivered,1,Yes
PO4500000888,2025-08-13,2025-08-26,2025-09-01,SUP006,MAT100032,WH01,367,763.54,280219.18,Late,6,Yes
PO4500000889,2025-09-26,2025-10-09,2025-10-10,SUP006,MAT100101,WH01,160,344.14,55062.4,Late,1,Yes
PO4500000890,2025-11-09,2025-11-28,2025-11-27,SUP007,MAT100068,WH03,401,596.51,239200.51,Delivered,0,Yes
PO4500000891,2025-03-08,2025-04-09,2025-04-07,SUP023,MAT100049,WH03,214,176.55,37781.7,Delivered,0,Yes
PO4500000892,2026-03-16,2026-04-19,2026-04-27,SUP020,MAT100076,WH01,67,687.96,46093.32,Late,8,Yes
PO4500000893,2025-06-02,2025-06-15,2025-06-12,SUP010,MAT100109,WH03,306,786.2,240577.2,Delivered,0,Yes
PO4500000894,2025-08-03,2025-08-13,2025-08-13,SUP016,MAT100050,WH03,86,154.85,13317.1,Delivered,0,Yes
PO4500000895,2026-05-26,2026-06-04,2026-06-02,SUP012,MAT100068,WH03,349,642.68,224295.32,Delivered,0,Yes
PO4500000896,2026-05-01,2026-05-11,2026-05-11,SUP016,MAT100115,WH01,57,190.44,10855.08,Delivered,0,Yes
PO4500000897,2026-02-10,2026-02-25,2026-02-25,SUP008,MAT100120,WH02,406,516.38,209650.28,Delivered,0,Yes
PO4500000898,2025-05-18,2025-05-30,2025-05-29,SUP003,MAT100030,WH03,475,469.34,222936.5,Delivered,0,No
PO4500000899,2025-12-11,2025-12-20,2025-12-20,SUP017,MAT100103,WH02,462,371.01,171406.62,Delivered,0,Yes
PO4500000900,2025-01-26,2025-02-13,2025-02-11,SUP013,MAT100046,WH01,291,582.59,169533.69,Delivered,0,Yes
PO4500000901,2026-06-10,2026-06-19,2026-06-16,SUP017,MAT100013,WH01,303,834.31,252795.93,Delivered,0,Yes
PO4500000902,2025-07-25,2025-08-08,2025-08-07,SUP002,MAT100105,WH03,276,275.93,76156.68,Delivered,0,Yes
PO4500000903,2025-05-22,2025-06-10,2025-06-28,SUP007,MAT100039,WH02,287,12.64,3627.68,Late,18,Yes
PO4500000904,2026-02-20,2026-03-10,2026-03-07,SUP013,MAT100098,WH01,503,590.41,296976.23,Delivered,0,Yes
PO4500000905,2025-08-21,2025-09-05,2025-09-03,SUP008,MAT100076,WH03,505,214.18,108160.9,Delivered,0,Yes
PO4500000906,2026-04-18,2026-04-21,2026-04-18,SUP024,MAT100055,WH03,340,761.99,259076.6,Delivered,0,Yes
PO4500000907,2026-04-06,2026-04-24,2026-04-21,SUP015,MAT100112,WH01,403,129.36,52132.08,Delivered,0,Yes
PO4500000908,2025-01-10,2025-01-13,2025-01-12,SUP024,MAT100055,WH03,367,206.81,75899.27,Delivered,0,Yes
PO4500000909,2025-11-03,2025-12-05,2025-12-02,SUP023,MAT100020,WH02,52,830.32,43176.64,Delivered,0,Yes
PO4500000910,2026-02-05,2026-03-11,2026-03-18,SUP020,MAT100050,WH01,420,62.02,26048.4,Late,7,Yes
PO4500000911,2026-04-08,2026-05-08,2026-05-07,SUP011,MAT100087,WH03,115,158.42,18218.3,Delivered,0,Yes
PO4500000912,2026-05-16,2026-06-17,2026-06-15,SUP023,MAT100050,WH02,91,820.65,74679.15,Delivered,0,Yes
PO4500000913,2025-03-13,2025-03-26,2025-03-25,SUP010,MAT100042,WH02,550,14.89,8189.5,Delivered,0,Yes
PO4500000914,2025-05-13,2025-05-24,2025-05-24,SUP004,MAT100116,WH01,90,353.15,31783.5,Delivered,0,Yes
PO4500000915,2025-11-14,2025-12-03,2025-12-03,SUP007,MAT100040,WH03,182,545.32,99248.24,Delivered,0,Yes
PO4500000916,2026-04-15,2026-05-17,2026-05-14,SUP023,MAT100106,WH02,166,403.93,67052.38,Delivered,0,Yes
PO4500000917,2025-12-03,2025-12-18,2026-01-03,SUP008,MAT100006,WH03,491,419.11,205783.01,Late,16,Yes
PO4500000918,2026-04-13,2026-05-16,2026-05-15,SUP021,MAT100104,WH01,420,553.66,232537.2,Delivered,0,Yes
PO4500000919,2026-03-19,2026-04-01,2026-03-30,SUP006,MAT100006,WH01,117,357.23,41795.91,Delivered,0,Yes
PO4500000920,2025-10-08,2025-10-21,2025-11-08,SUP006,MAT100009,WH03,318,601.66,191327.88,Late,18,Yes
PO4500000921,2026-05-21,2026-06-09,2026-06-10,SUP007,MAT100010,WH01,144,895.81,128996.64,Delivered,1,Yes
PO4500000922,2026-02-24,2026-03-26,2026-03-25,SUP011,MAT100060,WH01,232,457.93,106239.76,Delivered,0,Yes
PO4500000923,2026-04-18,2026-05-20,2026-05-20,SUP023,MAT100002,WH02,219,360.02,78844.38,Delivered,0,Yes
PO4500000924,2025-12-01,2026-01-02,2026-01-02,SUP005,MAT100011,WH03,516,417.91,215641.56,Delivered,0,Yes
PO4500000925,2026-03-25,2026-04-26,2026-04-25,SUP023,MAT100003,WH03,185,157.68,29170.8,Delivered,0,Yes
PO4500000926,2025-05-08,2025-05-21,2025-05-21,SUP010,MAT100098,WH01,192,74.44,14292.48,Delivered,0,Yes
PO4500000927,2026-03-28,2026-04-29,2026-04-27,SUP005,MAT100069,WH01,55,803.96,44217.8,Delivered,0,Yes
PO4500000928,2025-04-16,2025-04-30,2025-04-29,SUP002,MAT100001,WH01,474,51.91,24605.34,Delivered,0,Yes
PO4500000929,2025-09-13,2025-10-02,2025-09-30,SUP007,MAT100054,WH01,224,86.79,19440.96,Delivered,0,Yes
PO4500000930,2025-07-16,2025-08-15,2025-08-12,SUP011,MAT100013,WH03,245,863.08,211454.6,Delivered,0,Yes
PO4500000931,2025-02-15,2025-02-28,2025-02-25,SUP006,MAT100081,WH01,354,293.8,104005.2,Delivered,0,Yes
PO4500000932,2026-02-09,2026-02-15,2026-02-19,SUP018,MAT100046,WH02,257,196.33,50456.81,Late,4,Yes
PO4500000933,2025-11-20,2025-12-08,2025-12-06,SUP013,MAT100085,WH02,489,201.99,98773.11,Delivered,0,Yes
PO4500000934,2025-02-14,2025-02-23,2025-02-21,SUP012,MAT100077,WH02,440,274.87,120942.8,Delivered,0,Yes
PO4500000935,2025-06-25,2025-07-06,2025-07-03,SUP004,MAT100090,WH02,352,883.37,310946.24,Delivered,0,Yes
PO4500000936,2025-05-17,2025-06-18,2025-06-17,SUP023,MAT100003,WH03,513,65.42,33560.46,Delivered,0,Yes
PO4500000937,2026-01-27,2026-02-14,2026-02-12,SUP015,MAT100002,WH01,535,530.78,283967.3,Delivered,0,No
PO4500000938,2025-11-13,2025-11-24,2025-11-24,SUP004,MAT100008,WH01,269,559.69,150556.61,Delivered,0,Yes
PO4500000939,2025-07-26,2025-08-08,2025-08-06,SUP010,MAT100093,WH03,58,218.07,12648.06,Delivered,0,Yes
PO4500000940,2025-12-03,2025-12-21,2025-12-20,SUP015,MAT100054,WH03,60,471.18,28270.8,Delivered,0,Yes
PO4500000941,2025-08-23,2025-09-25,2025-09-24,SUP001,MAT100070,WH01,370,221.81,82069.7,Delivered,0,Yes
PO4500000942,2025-09-12,2025-10-15,2025-10-13,SUP022,MAT100024,WH02,410,471.72,193405.2,Delivered,0,Yes
PO4500000943,2026-05-19,2026-05-31,2026-05-29,SUP003,MAT100019,WH01,73,572.76,41811.48,Delivered,0,Yes
PO4500000944,2025-07-29,2025-08-11,2025-08-08,SUP006,MAT100040,WH01,456,653.87,298164.72,Delivered,0,Yes
PO4500000945,2026-03-11,2026-03-26,2026-03-24,SUP008,MAT100058,WH03,330,260.39,85928.7,Delivered,0,Yes
PO4500000946,2025-03-23,2025-04-02,2025-04-14,SUP016,MAT100061,WH02,427,343.06,146486.62,Late,12,Yes
PO4500000947,2026-03-20,2026-04-23,2026-04-23,SUP020,MAT100055,WH01,40,686.93,27477.2,Delivered,0,Yes
PO4500000948,2025-06-06,2025-06-19,2025-06-17,SUP010,MAT100040,WH02,283,345.5,97776.5,Delivered,0,Yes
PO4500000949,2026-05-08,2026-05-14,2026-05-12,SUP018,MAT100118,WH01,500,180.17,90085.0,Delivered,0,No
PO4500000950,2026-01-19,2026-01-28,2026-01-28,SUP017,MAT100048,WH02,424,873.59,370402.16,Delivered,0,Yes
PO4500000951,2025-03-14,2025-04-16,2025-04-13,SUP021,MAT100073,WH01,147,349.42,51364.74,Delivered,0,Yes
PO4500000952,2025-09-19,2025-09-30,2025-09-29,SUP014,MAT100082,WH03,541,639.67,346061.47,Delivered,0,Yes
PO4500000953,2026-01-30,2026-02-13,2026-02-11,SUP002,MAT100118,WH02,268,432.56,115926.08,Delivered,0,Yes
PO4500000954,2025-01-29,2025-03-03,2025-03-01,SUP022,MAT100088,WH01,287,546.86,156948.82,Delivered,0,Yes
PO4500000955,2025-06-15,2025-07-19,2025-07-16,SUP020,MAT100076,WH01,413,360.91,149055.83,Delivered,0,Yes
PO4500000956,2026-03-10,2026-03-29,2026-03-29,SUP007,MAT100065,WH03,278,624.19,173524.82,Delivered,0,Yes
PO4500000957,2025-11-12,2025-11-30,2025-11-27,SUP013,MAT100100,WH02,131,574.38,75243.78,Delivered,0,Yes
PO4500000958,2025-08-03,2025-08-10,2025-08-23,SUP009,MAT100022,WH02,335,10.75,3601.25,Late,13,No
PO4500000959,2026-03-04,2026-03-16,2026-03-15,SUP003,MAT100048,WH01,461,157.72,72708.92,Delivered,0,Yes
PO4500000960,2026-05-14,2026-06-02,2026-05-30,SUP007,MAT100028,WH01,481,512.55,246536.55,Delivered,0,Yes
PO4500000961,2025-07-07,2025-07-10,2025-07-08,SUP024,MAT100112,WH02,285,884.74,252150.9,Delivered,0,Yes
PO4500000962,2025-04-22,2025-05-26,2025-05-24,SUP020,MAT100049,WH01,101,267.35,27002.35,Delivered,0,Yes
PO4500000963,2025-01-31,2025-03-02,2025-03-02,SUP011,MAT100013,WH01,516,607.16,313294.56,Delivered,0,Yes
PO4500000964,2025-02-12,2025-03-17,2025-03-18,SUP001,MAT100067,WH02,27,341.22,9212.94,Delivered,1,Yes
PO4500000965,2025-12-12,2025-12-22,2025-12-21,SUP016,MAT100044,WH02,399,615.26,245488.74,Delivered,0,Yes
PO4500000966,2026-02-13,2026-02-22,2026-02-19,SUP012,MAT100104,WH01,384,786.4,301977.6,Delivered,0,No
PO4500000967,2026-02-16,2026-03-20,2026-03-18,SUP023,MAT100112,WH03,46,543.71,25010.66,Delivered,0,Yes
PO4500000968,2025-09-12,2025-10-14,2025-10-15,SUP023,MAT100085,WH01,506,465.85,235720.1,Delivered,1,No
PO4500000969,2025-11-26,2025-12-29,2025-12-28,SUP021,MAT100095,WH02,66,872.79,57604.14,Delivered,0,Yes
PO4500000970,2026-05-12,2026-05-27,2026-05-28,SUP008,MAT100120,WH02,103,316.76,32626.28,Delivered,1,Yes
PO4500000971,2025-04-13,2025-05-15,2025-05-14,SUP023,MAT100112,WH03,219,642.19,140639.61,Delivered,0,Yes
PO4500000972,2026-06-01,2026-07-03,2026-07-03,SUP023,MAT100087,WH03,109,274.71,29943.39,Open,0,Yes
PO4500000973,2025-06-22,2025-07-10,2025-07-07,SUP015,MAT100031,WH01,513,598.06,306804.78,Delivered,0,Yes
PO4500000974,2025-04-02,2025-05-05,2025-05-02,SUP022,MAT100042,WH02,184,836.46,153908.64,Delivered,0,Yes
PO4500000975,2025-09-21,2025-10-06,2025-10-03,SUP008,MAT100082,WH03,159,830.85,132105.15,Delivered,0,Yes
PO4500000976,2025-12-07,2026-01-08,2026-01-09,SUP023,MAT100049,WH03,86,581.37,49997.82,Delivered,1,Yes
PO4500000977,2026-01-26,2026-01-29,2026-01-30,SUP024,MAT100029,WH02,467,728.56,340237.52,Delivered,1,Yes
PO4500000978,2025-04-25,2025-05-07,2025-05-08,SUP003,MAT100015,WH03,212,671.43,142343.16,Delivered,1,Yes
PO4500000979,2026-01-25,2026-02-24,2026-02-21,SUP011,MAT100069,WH01,338,60.39,20411.82,Delivered,0,Yes
PO4500000980,2025-11-24,2025-12-05,2025-12-03,SUP014,MAT100076,WH01,552,599.05,330675.6,Delivered,0,Yes
PO4500000981,2026-04-17,2026-05-20,2026-05-19,SUP001,MAT100059,WH01,244,452.35,110373.4,Delivered,0,Yes
PO4500000982,2025-02-05,2025-03-09,2025-03-08,SUP005,MAT100016,WH02,534,891.35,475980.9,Delivered,0,Yes
PO4500000983,2026-05-05,2026-06-06,2026-06-04,SUP023,MAT100049,WH01,526,265.89,139858.14,Delivered,0,Yes
PO4500000984,2025-06-06,2025-07-06,2025-07-04,SUP011,MAT100007,WH01,250,631.86,157965.0,Delivered,0,Yes
PO4500000985,2026-02-06,2026-02-09,2026-02-07,SUP024,MAT100044,WH02,42,495.41,20807.22,Delivered,0,Yes
PO4500000986,2026-02-05,2026-02-14,2026-02-15,SUP012,MAT100119,WH01,309,257.72,79635.48,Delivered,1,Yes
PO4500000987,2026-02-08,2026-02-14,2026-02-13,SUP018,MAT100091,WH02,75,765.58,57418.5,Delivered,0,Yes
PO4500000988,2025-05-21,2025-06-03,2025-06-03,SUP006,MAT100027,WH01,318,808.01,256947.18,Delivered,0,Yes
PO4500000989,2025-01-10,2025-01-29,2025-01-30,SUP007,MAT100110,WH01,124,612.09,75899.16,Delivered,1,Yes
PO4500000990,2025-06-22,2025-07-03,2025-07-07,SUP014,MAT100023,WH01,384,876.87,336718.08,Late,4,Yes
PO4500000991,2025-12-13,2025-12-22,2025-12-20,SUP017,MAT100016,WH01,433,224.28,97113.24,Delivered,0,Yes
PO4500000992,2025-06-26,2025-07-09,2025-07-09,SUP010,MAT100111,WH03,111,701.07,77818.77,Delivered,0,Yes
PO4500000993,2026-04-01,2026-05-04,2026-05-01,SUP021,MAT100063,WH03,139,78.96,10975.44,Delivered,0,Yes
PO4500000994,2025-08-19,2025-08-28,2025-08-29,SUP017,MAT100096,WH01,511,249.98,127739.78,Delivered,1,Yes
PO4500000995,2026-01-29,2026-02-11,2026-02-11,SUP006,MAT100013,WH02,325,516.42,167836.5,Delivered,0,Yes
PO4500000996,2025-07-09,2025-07-15,2025-07-12,SUP018,MAT100069,WH03,423,502.67,212629.41,Delivered,0,Yes
PO4500000997,2025-05-08,2025-05-17,2025-05-15,SUP017,MAT100077,WH03,140,166.69,23336.6,Delivered,0,Yes
PO4500000998,2026-04-03,2026-04-09,2026-04-06,SUP018,MAT100027,WH03,60,120.29,7217.4,Delivered,0,Yes
PO4500000999,2025-09-20,2025-09-26,2025-09-23,SUP018,MAT100065,WH02,106,882.04,93496.24,Delivered,0,Yes
PO4500001000,2025-06-25,2025-07-01,2025-06-28,SUP018,MAT100067,WH02,274,274.04,75086.96,Delivered,0,Yes
PO4500001001,2025-05-24,2025-06-11,2025-06-10,SUP015,MAT100046,WH03,555,820.15,455183.25,Delivered,0,Yes
PO4500001002,2025-04-12,2025-05-01,2025-04-28,SUP007,MAT100019,WH02,262,37.88,9924.56,Delivered,0,Yes
PO4500001003,2025-05-18,2025-06-06,2025-06-04,SUP007,MAT100094,WH03,387,253.27,98015.49,Delivered,0,Yes
PO4500001004,2025-09-19,2025-09-25,2025-09-23,SUP018,MAT100033,WH03,429,413.18,177254.22,Delivered,0,Yes
PO4500001005,2025-05-27,2025-06-28,2025-06-25,SUP023,MAT100090,WH03,295,895.85,264275.75,Delivered,0,Yes
PO4500001006,2026-06-08,2026-06-17,2026-06-17,SUP012,MAT100101,WH02,177,288.14,51000.78,Delivered,0,Yes
PO4500001007,2025-09-11,2025-10-15,2025-10-12,SUP020,MAT100071,WH02,564,103.44,58340.16,Delivered,0,Yes
PO4500001008,2025-04-02,2025-05-05,2025-05-04,SUP021,MAT100103,WH01,299,135.97,40655.03,Delivered,0,Yes
PO4500001009,2026-01-22,2026-02-02,2026-02-10,SUP004,MAT100101,WH01,407,856.85,348737.95,Late,8,Yes
PO4500001010,2025-11-10,2025-11-13,2025-11-13,SUP024,MAT100090,WH03,117,478.42,55975.14,Delivered,0,Yes
PO4500001011,2025-10-05,2025-10-11,2025-10-08,SUP018,MAT100097,WH02,194,289.61,56184.34,Delivered,0,Yes
PO4500001012,2026-02-17,2026-02-20,2026-02-18,SUP024,MAT100066,WH03,285,13.5,3847.5,Delivered,0,Yes
PO4500001013,2025-05-27,2025-06-28,2025-06-27,SUP005,MAT100082,WH02,74,827.01,61198.74,Delivered,0,Yes
PO4500001014,2026-03-05,2026-03-20,2026-03-18,SUP008,MAT100103,WH02,469,887.69,416326.61,Delivered,0,Yes
PO4500001015,2026-03-15,2026-03-22,2026-03-20,SUP009,MAT100012,WH02,332,573.89,190531.48,Delivered,0,Yes
PO4500001016,2025-04-03,2025-05-03,2025-04-30,SUP011,MAT100022,WH03,265,850.66,225424.9,Delivered,0,No
PO4500001017,2025-10-20,2025-10-23,2025-10-23,SUP024,MAT100055,WH03,30,866.14,25984.2,Delivered,0,Yes
PO4500001018,2025-05-20,2025-05-23,2025-05-24,SUP024,MAT100052,WH01,565,629.6,355724.0,Delivered,1,Yes
PO4500001019,2025-01-08,2025-01-11,2025-01-12,SUP024,MAT100095,WH03,373,223.58,83395.34,Delivered,1,Yes
PO4500001020,2025-02-13,2025-02-22,2025-02-20,SUP017,MAT100023,WH01,556,813.9,452528.4,Delivered,0,Yes
PO4500001021,2026-06-11,2026-07-13,2026-07-10,SUP005,MAT100022,WH02,452,448.48,202712.96,Open,0,Yes
PO4500001022,2025-09-13,2025-10-13,2025-10-10,SUP011,MAT100038,WH02,317,272.76,86464.92,Delivered,0,Yes
PO4500001023,2026-02-08,2026-02-11,2026-02-10,SUP024,MAT100005,WH02,547,744.03,406984.41,Delivered,0,Yes
PO4500001024,2025-02-28,2025-03-10,2025-03-11,SUP016,MAT100046,WH01,491,299.05,146833.55,Delivered,1,No
PO4500001025,2025-07-10,2025-07-13,2025-07-10,SUP024,MAT100026,WH01,123,390.57,48040.11,Delivered,0,Yes
PO4500001026,2026-02-25,2026-03-29,2026-03-29,SUP005,MAT100085,WH02,27,144.29,3895.83,Delivered,0,Yes
PO4500001027,2026-01-19,2026-02-06,2026-02-06,SUP013,MAT100035,WH01,206,485.1,99930.6,Delivered,0,Yes
PO4500001028,2026-03-26,2026-04-28,2026-04-27,SUP022,MAT100114,WH03,464,10.2,4732.8,Delivered,0,Yes
PO4500001029,2025-10-19,2025-11-07,2025-11-07,SUP007,MAT100116,WH01,451,670.81,302535.31,Delivered,0,Yes
PO4500001030,2026-05-06,2026-05-25,2026-06-03,SUP007,MAT100071,WH02,141,381.88,53845.08,Late,9,Yes
PO4500001031,2025-05-11,2025-06-12,2025-06-12,SUP023,MAT100095,WH02,533,654.77,348992.41,Delivered,0,Yes
PO4500001032,2025-01-22,2025-02-02,2025-02-01,SUP004,MAT100088,WH01,532,17.22,9161.04,Delivered,0,No
PO4500001033,2026-03-16,2026-04-15,2026-04-16,SUP011,MAT100037,WH02,464,434.77,201733.28,Late,1,Yes
PO4500001034,2025-09-11,2025-09-22,2025-09-23,SUP014,MAT100099,WH01,211,228.27,48164.97,Delivered,1,Yes
PO4500001035,2025-09-11,2025-10-13,2025-10-13,SUP023,MAT100101,WH01,223,429.13,95695.99,Delivered,0,Yes
PO4500001036,2025-07-05,2025-07-14,2025-07-15,SUP017,MAT100017,WH02,172,210.3,36171.6,Delivered,1,No
PO4500001037,2025-05-30,2025-06-18,2025-06-19,SUP007,MAT100007,WH02,224,86.39,19351.36,Delivered,1,Yes
PO4500001038,2025-08-25,2025-09-07,2025-09-07,SUP010,MAT100055,WH03,510,59.91,30554.1,Delivered,0,No
PO4500001039,2025-10-03,2025-10-14,2025-10-13,SUP004,MAT100115,WH01,448,226.04,101265.92,Delivered,0,Yes
PO4500001040,2025-02-23,2025-03-28,2025-03-27,SUP001,MAT100036,WH03,237,260.36,61705.32,Delivered,0,Yes
PO4500001041,2025-09-16,2025-09-29,2025-10-11,SUP006,MAT100013,WH03,362,277.4,100418.8,Late,12,No
PO4500001042,2025-05-14,2025-05-20,2025-05-19,SUP018,MAT100031,WH03,561,546.22,306429.42,Delivered,0,Yes
PO4500001043,2026-01-29,2026-03-07,2026-03-04,SUP019,MAT100078,WH01,153,568.45,86972.85,Delivered,0,No
PO4500001044,2025-07-15,2025-08-17,2025-08-17,SUP021,MAT100070,WH03,121,72.02,8714.42,Delivered,0,Yes
PO4500001045,2026-05-01,2026-05-04,2026-05-11,SUP024,MAT100006,WH01,566,650.09,367950.94,Late,7,Yes
PO4500001046,2025-09-16,2025-09-22,2025-10-10,SUP018,MAT100058,WH03,375,805.95,302231.25,Late,18,Yes
PO4500001047,2025-03-11,2025-03-22,2025-03-23,SUP014,MAT100022,WH03,535,712.84,381369.4,Delivered,1,Yes
PO4500001048,2025-10-24,2025-11-25,2025-11-26,SUP005,MAT100089,WH01,82,715.98,58710.36,Delivered,1,Yes
PO4500001049,2026-05-22,2026-06-09,2026-06-10,SUP013,MAT100097,WH03,96,153.14,14701.44,Delivered,1,Yes
PO4500001050,2026-02-15,2026-03-05,2026-03-03,SUP013,MAT100074,WH01,208,8.22,1709.76,Delivered,0,Yes
PO4500001051,2026-06-10,2026-07-13,2026-07-14,SUP001,MAT100029,WH02,285,276.55,78816.75,Open,1,Yes
PO4500001052,2025-05-02,2025-05-08,2025-05-05,SUP018,MAT100006,WH03,566,218.2,123501.2,Delivered,0,Yes
PO4500001053,2025-05-17,2025-05-24,2025-05-21,SUP009,MAT100027,WH03,274,890.63,244032.62,Delivered,0,Yes
PO4500001054,2025-12-22,2026-01-24,2026-01-23,SUP021,MAT100091,WH03,352,79.51,27987.52,Delivered,0,Yes
PO4500001055,2026-02-23,2026-03-27,2026-03-26,SUP005,MAT100081,WH01,352,886.81,312157.12,Delivered,0,Yes
PO4500001056,2025-10-14,2025-10-29,2025-10-26,SUP008,MAT100112,WH03,570,593.3,338181.0,Delivered,0,Yes
PO4500001057,2026-01-27,2026-01-30,2026-02-08,SUP024,MAT100057,WH01,584,189.51,110673.84,Late,9,Yes
PO4500001058,2026-02-09,2026-02-28,2026-02-26,SUP007,MAT100116,WH02,464,334.93,155407.52,Delivered,0,Yes
PO4500001059,2026-04-16,2026-04-29,2026-04-27,SUP006,MAT100094,WH01,213,514.84,109660.92,Delivered,0,Yes
PO4500001060,2025-11-14,2025-12-17,2025-12-15,SUP001,MAT100025,WH01,423,620.19,262340.37,Delivered,0,Yes
PO4500001061,2025-09-09,2025-09-20,2025-09-20,SUP014,MAT100018,WH03,122,653.25,79696.5,Delivered,0,Yes
PO4500001062,2025-04-13,2025-05-16,2025-05-13,SUP001,MAT100098,WH03,132,744.77,98309.64,Delivered,0,Yes
PO4500001063,2025-09-12,2025-10-14,2025-10-13,SUP005,MAT100077,WH01,166,845.05,140278.3,Delivered,0,Yes
PO4500001064,2025-04-19,2025-05-22,2025-05-21,SUP001,MAT100062,WH03,107,186.08,19910.56,Delivered,0,Yes
PO4500001065,2025-11-11,2025-11-24,2025-11-22,SUP006,MAT100089,WH02,269,55.01,14797.69,Delivered,0,Yes
PO4500001066,2025-01-22,2025-02-02,2025-01-30,SUP004,MAT100066,WH02,577,270.58,156124.66,Delivered,0,Yes
PO4500001067,2025-01-25,2025-02-09,2025-02-09,SUP008,MAT100037,WH01,170,321.21,54605.7,Delivered,0,Yes
PO4500001068,2026-01-29,2026-03-03,2026-02-28,SUP022,MAT100015,WH01,523,156.76,81985.48,Delivered,0,Yes
PO4500001069,2026-01-01,2026-01-14,2026-01-13,SUP010,MAT100119,WH01,141,327.64,46197.24,Delivered,0,Yes
PO4500001070,2025-06-04,2025-07-08,2025-07-09,SUP020,MAT100087,WH02,362,541.65,196077.3,Delivered,1,Yes
PO4500001071,2025-11-05,2025-12-08,2025-12-07,SUP022,MAT100035,WH02,376,788.48,296468.48,Delivered,0,Yes
PO4500001072,2025-03-20,2025-03-27,2025-03-25,SUP009,MAT100050,WH02,170,291.63,49577.1,Delivered,0,Yes
PO4500001073,2025-03-10,2025-03-20,2025-03-20,SUP016,MAT100042,WH01,305,134.48,41016.4,Delivered,0,Yes
