ShipmentID,DeliveryID,ShipmentDate,CarrierID,CountryID,Incoterm,TransportMode,DistanceKm,WeightKg,Pallets,TransitDays,FreightCostEUR,SellerPaysFreight,OnTimeDelivery,Route
SHP900000852,DLV800000852,2025-03-26,CAR04,FI,CPT,Road,250,4953.8,9,8,851.91,Yes,No,FI-FI
SHP900000853,DLV800000853,2025-12-27,CAR01,NO,EXW,Road,900,3213.6,6,1,0.0,No,Yes,FI-NO
SHP900000854,DLV800000854,2025-01-24,CAR06,DE,DAP,Air,1650,3717.7,10,1,5892.22,Yes,Yes,FI-DE
SHP900000855,DLV800000855,2025-11-05,CAR02,ES,CIP,Road,3500,2786.1,6,5,2707.55,Yes,Yes,FI-ES
SHP900000856,DLV800000856,2026-05-25,CAR03,ES,CPT,Road,3500,3522.1,7,6,2219.6,Yes,No,FI-ES
SHP900000857,DLV800000857,2026-02-14,CAR04,PL,CIP,Road,1450,1554.7,4,3,1078.9,Yes,No,FI-PL
SHP900000858,DLV800000858,2026-05-02,CAR08,DK,EXW,Sea,1000,4597.3,8,6,0.0,No,No,FI-DK
SHP900000859,DLV800000859,2025-11-03,CAR07,DE,DDP,Sea,1650,1552.3,3,8,858.38,Yes,No,FI-DE
SHP900000860,DLV800000860,2025-04-07,CAR08,SE,FCA,Sea,650,815.5,2,5,0.0,No,Yes,FI-SE
SHP900000861,DLV800000861,2026-02-27,CAR07,IT,FCA,Sea,2900,2730.9,5,9,0.0,No,Yes,FI-IT
SHP900000862,DLV800000862,2025-08-24,CAR01,FR,FCA,Road,2400,1618.0,3,4,0.0,No,Yes,FI-FR
SHP900000863,DLV800000863,2025-07-03,CAR02,CN,DDP,Road,7700,2701.6,5,12,4436.14,Yes,Yes,FI-CN
SHP900000864,DLV800000864,2025-05-24,CAR05,FI,EXW,Air,250,3374.3,6,2,0.0,No,No,FI-FI
SHP900000865,DLV800000865,2026-03-29,CAR02,FI,CPT,Road,250,4749.7,9,2,914.5,Yes,No,FI-FI
SHP900000866,DLV800000866,2026-05-01,CAR05,CN,DDP,Air,7700,6511.1,16,5,23613.12,Yes,No,FI-CN
SHP900000867,DLV800000867,2026-02-21,CAR05,SE,CPT,Air,650,3755.7,10,7,4925.19,Yes,No,FI-SE
SHP900000868,DLV800000868,2025-08-02,CAR07,FI,EXW,Sea,250,1202.1,2,5,0.0,No,Yes,FI-FI
SHP900000869,DLV800000869,2025-06-28,CAR06,NL,CPT,Air,1850,3564.6,9,1,8055.9,Yes,Yes,FI-NL
SHP900000870,DLV800000870,2025-06-19,CAR01,DK,FCA,Road,1000,2999.3,6,2,0.0,No,Yes,FI-DK
SHP900000871,DLV800000871,2025-08-14,CAR03,DK,EXW,Road,1000,2326.1,4,2,0.0,No,Yes,FI-DK
SHP900000872,DLV800000872,2025-02-25,CAR05,FI,CPT,Air,250,3625.7,8,1,2894.47,Yes,Yes,FI-FI
SHP900000873,DLV800000873,2025-08-24,CAR07,CN,DDP,Sea,7700,1548.3,3,28,2659.1,Yes,No,FI-CN
SHP900000874,DLV800000874,2025-10-05,CAR06,NL,FCA,Air,1850,4416.6,7,1,0.0,No,Yes,FI-NL
SHP900000875,DLV800000875,2025-07-02,CAR08,DE,DAP,Sea,1650,4882.6,10,7,1101.16,Yes,Yes,FI-DE
SHP900000876,DLV800000876,2025-07-27,CAR06,DE,CPT,Air,1650,4233.7,12,1,7740.07,Yes,Yes,FI-DE
SHP900000877,DLV800000877,2025-12-07,CAR07,FR,CPT,Sea,2400,3782.5,10,10,1165.97,Yes,No,FI-FR
SHP900000878,DLV800000878,2025-06-29,CAR01,CN,DAP,Road,7700,2947.2,6,12,4112.03,Yes,Yes,FI-CN
SHP900000879,DLV800000879,2026-04-25,CAR04,DK,DDP,Road,1000,3367.4,8,10,1023.4,Yes,No,FI-DK
SHP900000880,DLV800000880,2025-06-23,CAR03,FI,FCA,Road,250,1629.9,3,1,0.0,No,Yes,FI-FI
SHP900000881,DLV800000881,2025-08-25,CAR04,PL,FCA,Road,1450,5542.6,12,2,0.0,No,Yes,FI-PL
SHP900000882,DLV800000882,2025-10-03,CAR05,NO,CIP,Air,900,81.0,1,1,2821.72,Yes,Yes,FI-NO
SHP900000883,DLV800000883,2026-06-08,CAR02,NL,FCA,Road,1850,5624.9,13,3,0.0,No,Yes,FI-NL
SHP900000884,DLV800000884,2025-03-06,CAR08,DE,CPT,Sea,1650,5876.2,8,7,1227.05,Yes,Yes,FI-DE
SHP900000885,DLV800000885,2025-06-29,CAR01,ES,CPT,Road,3500,2257.1,5,5,2575.86,Yes,Yes,FI-ES
SHP900000886,DLV800000886,2025-06-26,CAR03,ES,EXW,Road,3500,4211.6,7,6,0.0,No,No,FI-ES
SHP900000887,DLV800000887,2026-01-27,CAR06,ES,FCA,Air,3500,4273.5,12,2,0.0,No,Yes,FI-ES
SHP900000888,DLV800000888,2025-11-07,CAR04,ES,DAP,Road,3500,3601.3,9,5,2461.15,Yes,Yes,FI-ES
SHP900000889,DLV800000889,2025-08-22,CAR05,DK,CPT,Air,1000,2687.3,4,2,4193.89,Yes,No,FI-DK
SHP900000890,DLV800000890,2026-01-03,CAR07,FI,CIP,Sea,250,3894.8,8,5,474.66,Yes,Yes,FI-FI
SHP900000891,DLV800000891,2025-01-18,CAR06,DK,DAP,Air,1000,5654.5,8,1,6451.18,Yes,Yes,FI-DK
SHP900000892,DLV800000892,2026-03-09,CAR01,FR,FCA,Road,2400,700.0,1,5,0.0,No,No,FI-FR
SHP900000893,DLV800000893,2026-04-13,CAR06,PL,EXW,Air,1450,3866.8,6,1,0.0,No,Yes,FI-PL
SHP900000894,DLV800000894,2026-02-12,CAR05,DK,DDP,Air,1000,4068.4,8,2,5175.47,Yes,No,FI-DK
SHP900000895,DLV800000895,2025-01-19,CAR08,SE,CIP,Sea,650,593.1,1,5,329.96,Yes,Yes,FI-SE
SHP900000896,DLV800000896,2026-04-03,CAR05,IT,DAP,Air,2900,30.4,1,2,8043.17,Yes,No,FI-IT
SHP900000897,DLV800000897,2025-04-05,CAR07,IT,DDP,Sea,2900,1289.5,3,9,1121.29,Yes,Yes,FI-IT
SHP900000898,DLV800000898,2025-12-01,CAR07,NL,CIP,Sea,1850,2365.8,5,12,1062.41,Yes,No,FI-NL
SHP900000899,DLV800000899,2025-11-14,CAR04,ES,CPT,Road,3500,3317.3,6,5,2579.25,Yes,Yes,FI-ES
SHP900000900,DLV800000900,2025-02-02,CAR08,NL,FCA,Sea,1850,3012.0,7,7,0.0,No,Yes,FI-NL
SHP900000901,DLV800000901,2025-03-11,CAR05,PL,CPT,Air,1450,5318.4,11,1,7320.97,Yes,Yes,FI-PL
SHP900000902,DLV800000902,2026-06-06,CAR07,FI,EXW,Sea,250,3091.7,6,5,0.0,No,Yes,FI-FI
SHP900000903,DLV800000903,2025-08-01,CAR06,ES,EXW,Air,3500,3443.4,7,2,0.0,No,Yes,FI-ES
SHP900000904,DLV800000904,2025-08-06,CAR08,PL,EXW,Sea,1450,1533.0,3,5,0.0,No,Yes,FI-PL
SHP900000905,DLV800000905,2025-09-18,CAR04,DE,CIP,Road,1650,4729.6,12,4,1479.93,Yes,No,FI-DE
SHP900000906,DLV800000906,2025-02-14,CAR07,FR,EXW,Sea,2400,3243.1,5,11,0.0,No,No,FI-FR
SHP900000907,DLV800000907,2026-01-31,CAR07,NO,DAP,Sea,900,4311.3,6,13,861.3,Yes,No,FI-NO
SHP900000908,DLV800000908,2025-09-25,CAR08,ES,DAP,Sea,3500,1698.8,4,17,1499.55,Yes,No,FI-ES
SHP900000909,DLV800000909,2025-07-10,CAR03,NL,CIP,Road,1850,3349.1,7,3,1608.9,Yes,Yes,FI-NL
SHP900000910,DLV800000910,2025-06-02,CAR01,DE,CPT,Road,1650,4189.5,9,11,1460.33,Yes,No,FI-DE
SHP900000911,DLV800000911,2025-07-30,CAR06,SE,CIP,Air,650,5962.2,10,1,6059.29,Yes,Yes,FI-SE
SHP900000912,DLV800000912,2026-06-01,CAR07,NL,CPT,Sea,1850,4593.2,9,7,1027.51,Yes,Yes,FI-NL
SHP900000913,DLV800000913,2025-05-10,CAR04,NO,DAP,Road,900,5346.0,8,1,1084.23,Yes,Yes,FI-NO
SHP900000914,DLV800000914,2025-03-21,CAR01,FR,DAP,Road,2400,2550.9,5,4,1532.27,Yes,Yes,FI-FR
SHP900000915,DLV800000915,2025-03-23,CAR07,CN,DDP,Sea,7700,2830.5,8,26,3373.64,Yes,Yes,FI-CN
SHP900000916,DLV800000916,2025-04-01,CAR08,FR,CPT,Sea,2400,5052.2,8,10,1322.18,Yes,No,FI-FR
SHP900000917,DLV800000917,2025-05-26,CAR07,US,DAP,Sea,7200,4115.6,12,24,3195.0,Yes,Yes,FI-US
SHP900000918,DLV800000918,2025-08-25,CAR05,SE,CIP,Air,650,6360.6,10,1,5362.6,Yes,Yes,FI-SE
SHP900000919,DLV800000919,2026-03-07,CAR04,FR,CIP,Road,2400,3737.6,8,6,1809.03,Yes,No,FI-FR
SHP900000920,DLV800000920,2025-08-02,CAR08,DE,DAP,Sea,1650,2396.9,5,7,816.14,Yes,Yes,FI-DE
SHP900000921,DLV800000921,2025-11-27,CAR03,DE,EXW,Road,1650,1190.4,2,3,0.0,No,Yes,FI-DE
SHP900000922,DLV800000922,2025-12-31,CAR08,IT,CIP,Sea,2900,3369.1,9,10,1214.38,Yes,No,FI-IT
SHP900000923,DLV800000923,2025-07-11,CAR06,DK,EXW,Air,1000,3755.5,10,1,0.0,No,Yes,FI-DK
SHP900000924,DLV800000924,2025-04-28,CAR06,DK,CPT,Air,1000,433.5,1,1,3106.96,Yes,Yes,FI-DK
SHP900000925,DLV800000925,2026-01-17,CAR02,US,DDP,Road,7200,1269.4,2,11,4993.56,Yes,Yes,FI-US
SHP900000926,DLV800000926,2025-03-30,CAR04,SE,FCA,Road,650,5739.3,9,1,0.0,No,Yes,FI-SE
SHP900000927,DLV800000927,2025-06-24,CAR05,DK,EXW,Air,1000,3259.3,5,1,0.0,No,Yes,FI-DK
SHP900000928,DLV800000928,2026-06-09,CAR02,FI,EXW,Road,250,5074.4,13,1,0.0,No,Yes,FI-FI
SHP900000929,DLV800000929,2025-12-28,CAR02,DK,FCA,Road,1000,440.4,1,2,0.0,No,Yes,FI-DK
SHP900000930,DLV800000930,2025-03-31,CAR08,FI,FCA,Sea,250,5383.3,12,12,0.0,No,No,FI-FI
SHP900000931,DLV800000931,2025-11-06,CAR07,PL,FCA,Sea,1450,4195.5,11,10,0.0,No,No,FI-PL
SHP900000932,DLV800000932,2025-02-22,CAR05,PL,CPT,Air,1450,189.7,1,1,4955.57,Yes,Yes,FI-PL
SHP900000933,DLV800000933,2026-01-20,CAR07,CN,DDP,Sea,7700,1145.5,3,26,3299.78,Yes,Yes,FI-CN
SHP900000934,DLV800000934,2026-02-27,CAR07,SE,CPT,Sea,650,2510.2,4,8,460.45,Yes,No,FI-SE
SHP900000935,DLV800000935,2025-01-27,CAR07,PL,DDP,Sea,1450,631.9,2,5,626.84,Yes,Yes,FI-PL
SHP900000936,DLV800000936,2025-12-23,CAR03,DK,CPT,Road,1000,1432.6,4,2,729.36,Yes,Yes,FI-DK
SHP900000937,DLV800000937,2025-09-26,CAR08,US,DDP,Sea,7200,3257.7,8,25,3090.7,Yes,No,FI-US
SHP900000938,DLV800000938,2025-02-12,CAR05,SE,FCA,Air,650,141.1,1,1,0.0,No,Yes,FI-SE
SHP900000939,DLV800000939,2025-07-03,CAR01,DE,FCA,Road,1650,6683.7,14,3,0.0,No,Yes,FI-DE
SHP900000940,DLV800000940,2025-01-21,CAR06,ES,EXW,Air,3500,1453.5,4,2,0.0,No,Yes,FI-ES
SHP900000941,DLV800000941,2025-12-25,CAR06,PL,CIP,Air,1450,6489.4,13,1,8839.24,Yes,Yes,FI-PL
SHP900000942,DLV800000942,2025-08-31,CAR07,NL,CIP,Sea,1850,5908.1,17,7,1057.22,Yes,Yes,FI-NL
SHP900000943,DLV800000943,2025-01-07,CAR04,SE,CPT,Road,650,5283.0,9,1,1028.11,Yes,Yes,FI-SE
SHP900000944,DLV800000944,2025-09-15,CAR04,FI,FCA,Road,250,2050.2,5,1,0.0,No,Yes,FI-FI
SHP900000945,DLV800000945,2025-02-15,CAR02,CN,CPT,Road,7700,6182.5,9,13,5061.7,Yes,No,FI-CN
SHP900000946,DLV800000946,2025-12-04,CAR01,DK,DAP,Road,1000,5321.2,11,3,1399.33,Yes,No,FI-DK
SHP900000947,DLV800000947,2025-12-02,CAR07,CN,DDP,Sea,7700,6576.6,12,26,3059.34,Yes,Yes,FI-CN
SHP900000948,DLV800000948,2025-01-01,CAR03,NO,CIP,Road,900,6291.0,12,1,1369.21,Yes,Yes,FI-NO
SHP900000949,DLV800000949,2026-03-05,CAR05,CN,DAP,Air,7700,5617.9,13,5,26948.02,Yes,No,FI-CN
SHP900000950,DLV800000950,2026-04-29,CAR05,CN,DAP,Air,7700,2277.0,5,4,23441.96,Yes,Yes,FI-CN
SHP900000951,DLV800000951,2026-05-13,CAR03,NL,DDP,Road,1850,4949.1,11,4,1790.77,Yes,No,FI-NL
SHP900000952,DLV800000952,2025-11-26,CAR03,US,CIP,Road,7200,2362.5,5,11,4329.42,Yes,Yes,FI-US
SHP900000953,DLV800000953,2026-03-20,CAR02,NL,DAP,Road,1850,6549.5,19,4,2179.51,Yes,No,FI-NL
SHP900000954,DLV800000954,2026-05-30,CAR04,ES,CPT,Road,3500,628.5,1,5,2229.54,Yes,Yes,FI-ES
SHP900000955,DLV800000955,2025-10-13,CAR03,US,CPT,Road,7200,5412.9,10,11,4814.01,Yes,Yes,FI-US
SHP900000956,DLV800000956,2026-06-14,CAR01,PL,CIP,Road,1450,6796.7,15,2,1954.55,Yes,Yes,FI-PL
SHP900000957,DLV800000957,2025-03-12,CAR05,DK,CPT,Air,1000,2811.9,4,2,4624.5,Yes,No,FI-DK
SHP900000958,DLV800000958,2026-03-02,CAR06,NL,CPT,Air,1850,6521.8,10,1,8562.89,Yes,Yes,FI-NL
SHP900000959,DLV800000959,2025-02-16,CAR03,CN,CIP,Road,7700,4026.5,10,13,5282.35,Yes,No,FI-CN
SHP900000960,DLV800000960,2025-06-02,CAR06,CN,CIP,Air,7700,6789.9,11,4,26693.8,Yes,Yes,FI-CN
SHP900000961,DLV800000961,2025-01-17,CAR04,US,DAP,Road,7200,2722.4,5,11,4081.21,Yes,Yes,FI-US
SHP900000962,DLV800000962,2026-06-06,CAR06,ES,CPT,Air,3500,5823.4,9,3,10850.23,Yes,No,FI-ES
SHP900000963,DLV800000963,2025-03-04,CAR02,ES,CIP,Road,3500,1963.0,5,5,2183.38,Yes,Yes,FI-ES
SHP900000964,DLV800000964,2025-04-09,CAR06,NO,FCA,Air,900,3635.9,6,1,0.0,No,Yes,FI-NO
SHP900000965,DLV800000965,2026-03-28,CAR08,US,CPT,Sea,7200,2550.7,6,24,3034.74,Yes,Yes,FI-US
SHP900000966,DLV800000966,2025-11-08,CAR04,US,DAP,Road,7200,2373.9,5,18,4571.27,Yes,No,FI-US
SHP900000967,DLV800000967,2025-09-25,CAR01,NO,DAP,Road,900,2110.3,5,1,801.97,Yes,Yes,FI-NO
SHP900000968,DLV800000968,2025-02-21,CAR08,ES,CPT,Sea,3500,5372.5,10,11,1646.89,Yes,Yes,FI-ES
SHP900000969,DLV800000969,2025-09-21,CAR02,US,DDP,Road,7200,2377.3,5,11,4051.58,Yes,Yes,FI-US
SHP900000970,DLV800000970,2026-02-02,CAR08,DE,CPT,Sea,1650,1087.0,2,7,781.07,Yes,Yes,FI-DE
SHP900000971,DLV800000971,2025-12-15,CAR06,NL,CIP,Air,1850,4585.7,9,1,6868.82,Yes,Yes,FI-NL
SHP900000972,DLV800000972,2025-04-29,CAR05,IT,CIP,Air,2900,2134.6,6,1,7596.29,Yes,Yes,FI-IT
SHP900000973,DLV800000973,2026-03-31,CAR05,SE,FCA,Air,650,1741.5,4,2,0.0,No,No,FI-SE
SHP900000974,DLV800000974,2025-12-14,CAR06,IT,DAP,Air,2900,5373.1,15,1,10741.28,Yes,Yes,FI-IT
SHP900000975,DLV800000975,2025-03-17,CAR07,DK,EXW,Sea,1000,3085.2,9,5,0.0,No,Yes,FI-DK
SHP900000976,DLV800000976,2025-09-29,CAR08,PL,CIP,Sea,1450,2217.3,6,6,897.3,Yes,No,FI-PL
SHP900000977,DLV800000977,2026-01-04,CAR02,NO,CIP,Road,900,2986.8,6,1,912.57,Yes,Yes,FI-NO
SHP900000978,DLV800000978,2025-08-31,CAR07,DK,CPT,Sea,1000,432.8,1,11,486.57,Yes,No,FI-DK
SHP900000979,DLV800000979,2025-08-05,CAR05,DK,CIP,Air,1000,1351.2,2,1,4376.64,Yes,Yes,FI-DK
SHP900000980,DLV800000980,2025-11-09,CAR03,DE,CPT,Road,1650,4994.5,8,4,1618.57,Yes,No,FI-DE
SHP900000981,DLV800000981,2025-01-21,CAR05,SE,CPT,Air,650,1621.4,3,1,3236.34,Yes,Yes,FI-SE
SHP900000982,DLV800000982,2025-01-21,CAR03,NL,CPT,Road,1850,1683.9,3,3,1518.3,Yes,Yes,FI-NL
SHP900000983,DLV800000983,2026-05-29,CAR02,DE,FCA,Road,1650,6699.7,11,3,0.0,No,Yes,FI-DE
SHP900000984,DLV800000984,2025-06-17,CAR02,NO,FCA,Road,900,5534.3,10,2,0.0,No,No,FI-NO
SHP900000985,DLV800000985,2025-11-06,CAR06,NO,DAP,Air,900,1931.8,3,7,4172.77,Yes,No,FI-NO
SHP900000986,DLV800000986,2025-11-18,CAR06,NO,CPT,Air,900,3740.3,6,1,5585.68,Yes,Yes,FI-NO
SHP900000987,DLV800000987,2026-04-04,CAR02,NL,FCA,Road,1850,3881.7,7,3,0.0,No,Yes,FI-NL
SHP900000988,DLV800000988,2025-08-06,CAR02,IT,CIP,Road,2900,5456.8,12,5,2426.29,Yes,No,FI-IT
SHP900000989,DLV800000989,2025-05-16,CAR05,SE,FCA,Air,650,1723.3,4,1,0.0,No,Yes,FI-SE
SHP900000990,DLV800000990,2026-03-28,CAR02,FI,EXW,Road,250,6152.8,13,2,0.0,No,No,FI-FI
SHP900000991,DLV800000991,2025-02-12,CAR08,DE,DDP,Sea,1650,6800.1,16,8,1213.57,Yes,No,FI-DE
SHP900000992,DLV800000992,2026-03-04,CAR06,NO,EXW,Air,900,1056.6,2,1,0.0,No,Yes,FI-NO
SHP900000993,DLV800000993,2025-11-02,CAR07,IT,CIP,Sea,2900,1158.0,2,9,1300.3,Yes,Yes,FI-IT
SHP900000994,DLV800000994,2026-04-21,CAR05,PL,CIP,Air,1450,172.4,1,1,3958.24,Yes,Yes,FI-PL
SHP900000995,DLV800000995,2026-05-13,CAR01,ES,DDP,Road,3500,6730.5,13,5,2477.76,Yes,Yes,FI-ES
SHP900000996,DLV800000996,2026-01-13,CAR02,IT,DAP,Road,2900,2757.1,4,4,2070.05,Yes,Yes,FI-IT
SHP900000997,DLV800000997,2025-09-09,CAR02,NO,DDP,Road,900,2828.7,8,2,869.48,Yes,No,FI-NO
SHP900000998,DLV800000998,2026-06-03,CAR01,PL,CIP,Road,1450,5415.7,11,2,1458.88,Yes,Yes,FI-PL
SHP900000999,DLV800000999,2025-03-25,CAR05,IT,FCA,Air,2900,3375.7,7,2,0.0,No,No,FI-IT
SHP900001000,DLV800001000,2025-12-19,CAR07,DE,CIP,Sea,1650,1079.3,2,7,689.1,Yes,Yes,FI-DE
SHP900001001,DLV800001001,2026-05-04,CAR06,ES,CPT,Air,3500,3193.0,6,2,11172.9,Yes,Yes,FI-ES
SHP900001002,DLV800001002,2025-12-16,CAR01,FR,FCA,Road,2400,6373.2,11,4,0.0,No,Yes,FI-FR
SHP900001003,DLV800001003,2026-02-03,CAR06,FI,EXW,Air,250,1485.6,3,1,0.0,No,Yes,FI-FI
SHP900001004,DLV800001004,2026-04-06,CAR05,IT,FCA,Air,2900,2292.4,3,2,0.0,No,No,FI-IT
SHP900001005,DLV800001005,2025-08-26,CAR08,CN,DAP,Sea,7700,4073.6,8,27,3589.44,Yes,No,FI-CN
SHP900001006,DLV800001006,2026-05-24,CAR08,CN,CPT,Sea,7700,1987.9,4,32,2583.07,Yes,No,FI-CN
SHP900001007,DLV800001007,2025-08-10,CAR08,DE,DAP,Sea,1650,1160.5,3,7,802.4,Yes,Yes,FI-DE
SHP900001008,DLV800001008,2025-10-30,CAR06,ES,DAP,Air,3500,3324.4,7,2,11078.52,Yes,Yes,FI-ES
SHP900001009,DLV800001009,2026-04-16,CAR06,DE,CPT,Air,1650,1494.3,3,2,5126.16,Yes,No,FI-DE
SHP900001010,DLV800001010,2025-01-06,CAR01,US,DDP,Road,7200,109.5,1,12,4515.75,Yes,No,FI-US
SHP900001011,DLV800001011,2026-02-21,CAR03,CN,DDP,Road,7700,4384.8,7,12,5657.79,Yes,Yes,FI-CN
SHP900001012,DLV800001012,2026-04-24,CAR08,FR,CIP,Sea,2400,1035.9,2,9,1030.99,Yes,Yes,FI-FR
SHP900001013,DLV800001013,2025-03-28,CAR08,NO,EXW,Sea,900,2953.5,7,9,0.0,No,No,FI-NO
SHP900001014,DLV800001014,2025-06-18,CAR07,FI,CPT,Sea,250,391.6,1,5,210.96,Yes,Yes,FI-FI
SHP900001015,DLV800001015,2025-01-20,CAR05,DK,FCA,Air,1000,1609.2,2,1,0.0,No,Yes,FI-DK
SHP900001016,DLV800001016,2025-07-12,CAR06,PL,CIP,Air,1450,659.7,1,2,4192.81,Yes,No,FI-PL
SHP900001017,DLV800001017,2026-01-24,CAR01,CN,EXW,Road,7700,1740.5,4,12,0.0,No,Yes,FI-CN
SHP900001018,DLV800001018,2026-01-03,CAR01,ES,CPT,Road,3500,6821.8,14,8,3429.68,Yes,No,FI-ES
SHP900001019,DLV800001019,2025-01-27,CAR06,NO,FCA,Air,900,2796.3,5,2,0.0,No,No,FI-NO
SHP900001020,DLV800001020,2025-05-12,CAR04,FI,CIP,Road,250,6327.9,12,1,1207.57,Yes,Yes,FI-FI
SHP900001021,DLV800001021,2026-04-24,CAR03,DK,CPT,Road,1000,1444.8,2,3,739.39,Yes,No,FI-DK
SHP900001022,DLV800001022,2026-02-21,CAR05,NO,CPT,Air,900,2188.7,6,1,3368.52,Yes,Yes,FI-NO
SHP900001023,DLV800001023,2026-06-02,CAR03,DK,CPT,Road,1000,3703.7,8,2,1214.38,Yes,Yes,FI-DK
SHP900001024,DLV800001024,2025-06-12,CAR01,NO,EXW,Road,900,2806.5,5,2,0.0,No,No,FI-NO
SHP900001025,DLV800001025,2025-03-10,CAR03,ES,CIP,Road,3500,2257.2,4,5,2600.65,Yes,Yes,FI-ES
SHP900001026,DLV800001026,2026-04-01,CAR03,NL,CPT,Road,1850,3384.5,5,3,1496.68,Yes,Yes,FI-NL
SHP900001027,DLV800001027,2026-01-12,CAR04,CN,CPT,Road,7700,3758.3,7,15,4802.08,Yes,No,FI-CN
SHP900001028,DLV800001028,2025-06-05,CAR05,SE,FCA,Air,650,2415.4,4,2,0.0,No,No,FI-SE
SHP900001029,DLV800001029,2026-01-08,CAR08,ES,EXW,Sea,3500,4695.1,13,12,0.0,No,No,FI-ES
SHP900001030,DLV800001030,2025-05-13,CAR06,NO,EXW,Air,900,1690.8,3,1,0.0,No,Yes,FI-NO
SHP900001031,DLV800001031,2025-09-28,CAR08,ES,DAP,Sea,3500,4165.9,11,11,1716.11,Yes,Yes,FI-ES
SHP900001032,DLV800001032,2025-05-07,CAR06,US,DDP,Air,7200,4222.7,6,4,24075.07,Yes,Yes,FI-US
SHP900001033,DLV800001033,2026-04-13,CAR06,FR,DAP,Air,2400,5680.6,9,1,10062.98,Yes,Yes,FI-FR
SHP900001034,DLV800001034,2025-03-18,CAR07,NO,EXW,Sea,900,4038.5,6,9,0.0,No,No,FI-NO
SHP900001035,DLV800001035,2026-03-17,CAR08,FR,FCA,Sea,2400,4418.8,9,9,0.0,No,Yes,FI-FR
SHP900001036,DLV800001036,2025-06-13,CAR08,DE,CPT,Sea,1650,5276.2,8,14,1001.68,Yes,No,FI-DE
SHP900001037,DLV800001037,2025-02-16,CAR01,IT,DAP,Road,2900,4080.8,8,4,1913.01,Yes,Yes,FI-IT
SHP900001038,DLV800001038,2025-01-05,CAR01,FI,CPT,Road,250,2037.2,5,1,493.77,Yes,Yes,FI-FI
SHP900001039,DLV800001039,2025-09-20,CAR03,CN,FCA,Road,7700,399.8,1,12,0.0,No,Yes,FI-CN
SHP900001040,DLV800001040,2025-03-01,CAR05,CN,DDP,Air,7700,5272.4,13,4,20509.82,Yes,Yes,FI-CN
SHP900001041,DLV800001041,2025-11-29,CAR02,DE,CPT,Road,1650,907.3,2,3,1054.52,Yes,Yes,FI-DE
SHP900001042,DLV800001042,2025-11-08,CAR05,NL,CPT,Air,1850,4800.2,7,1,7853.16,Yes,Yes,FI-NL
SHP900001043,DLV800001043,2025-09-08,CAR02,FR,DDP,Road,2400,5200.0,10,4,2317.42,Yes,Yes,FI-FR
SHP900001044,DLV800001044,2025-07-25,CAR06,PL,EXW,Air,1450,2125.3,4,1,0.0,No,Yes,FI-PL
SHP900001045,DLV800001045,2026-04-03,CAR05,SE,FCA,Air,650,6449.9,16,1,0.0,No,Yes,FI-SE
SHP900001046,DLV800001046,2026-05-15,CAR02,DK,FCA,Road,1000,6624.2,15,2,0.0,No,Yes,FI-DK
SHP900001047,DLV800001047,2026-02-09,CAR05,DK,DDP,Air,1000,6059.9,10,1,6860.19,Yes,Yes,FI-DK
SHP900001048,DLV800001048,2025-08-13,CAR08,NO,CPT,Sea,900,167.3,1,5,390.93,Yes,Yes,FI-NO
SHP900001049,DLV800001049,2025-08-20,CAR04,DK,EXW,Road,1000,180.8,1,2,0.0,No,Yes,FI-DK
SHP900001050,DLV800001050,2026-04-13,CAR04,NL,DAP,Road,1850,904.8,1,3,1201.63,Yes,Yes,FI-NL
SHP900001051,DLV800001051,2026-01-07,CAR08,FI,CIP,Sea,250,6983.7,19,6,643.14,Yes,No,FI-FI
SHP900001052,DLV800001052,2026-02-04,CAR05,US,DDP,Air,7200,947.2,2,4,21329.96,Yes,Yes,FI-US
SHP900001053,DLV800001053,2025-03-14,CAR08,FI,CIP,Sea,250,5208.2,9,5,549.82,Yes,Yes,FI-FI
SHP900001054,DLV800001054,2026-04-26,CAR02,DE,CIP,Road,1650,3042.7,7,4,1651.06,Yes,No,FI-DE
SHP900001055,DLV800001055,2026-02-22,CAR03,US,DDP,Road,7200,4709.3,7,12,5016.71,Yes,No,FI-US
SHP900001056,DLV800001056,2025-05-14,CAR07,CN,CPT,Sea,7700,319.5,1,27,2741.55,Yes,No,FI-CN
SHP900001057,DLV800001057,2025-12-30,CAR07,IT,CPT,Sea,2900,4858.3,10,10,1746.9,Yes,No,FI-IT
SHP900001058,DLV800001058,2025-02-07,CAR01,IT,DAP,Road,2900,5136.8,9,4,2377.94,Yes,Yes,FI-IT
SHP900001059,DLV800001059,2025-07-31,CAR02,IT,CPT,Road,2900,3675.3,7,5,2216.17,Yes,No,FI-IT
SHP900001060,DLV800001060,2025-12-24,CAR06,CN,FCA,Air,7700,2691.2,4,5,0.0,No,No,FI-CN
SHP900001061,DLV800001061,2025-06-25,CAR03,IT,CPT,Road,2900,5076.3,7,5,2066.85,Yes,No,FI-IT
SHP900001062,DLV800001062,2025-07-13,CAR05,US,CIP,Air,7200,5079.3,8,5,25023.72,Yes,No,FI-US
SHP900001063,DLV800001063,2026-03-26,CAR01,DK,CIP,Road,1000,4264.7,10,2,1195.36,Yes,Yes,FI-DK
SHP900001064,DLV800001064,2025-09-22,CAR05,SE,FCA,Air,650,3162.6,8,2,0.0,No,No,FI-SE
